State,District,Crop,Season,Soil_Type,Rainfall_mm,Temperature_C,Humidity_pct,Area_hectares,Fertilizer_kg_per_hectare,Pesticide_kg_per_hectare,Price_per_quintal
8,52,6,2,3,0.2969479294465268,-0.7597934760156877,0.24301065007372402,-0.7774294696781252,-1.0692471994746993,-1.0709385180426514,4238.57
2,1,6,0,7,0.7599885649270159,-0.17772988410370358,2.0304399640251574,0.5260768679960455,-0.05181423009679897,-1.3280260222597784,4871.28
11,10,14,2,3,1.0488248287744946,0.016291313200291698,1.4922177542479604,1.572117841618006,-1.5215773259338146,-1.2344126375720204,2009.75
1,8,0,1,3,-0.7067580874234615,-1.0669937050803464,-0.6739605221392789,-1.170662088544753,-0.8920329307523608,-1.1575658292462485,3160.16
2,48,7,1,0,-0.8617067081333067,-0.9861515395370153,1.1666265409259517,0.9432270343429334,-1.053136811409032,1.5167031004906069,1206.75
11,11,7,3,1,-0.7603131446785147,1.1480816308069282,-1.7371155044152244,-0.30611309286123667,-0.20920032889216222,-0.8669451723051482,3219.8
6,23,13,0,6,0.5812711266713886,-0.19389831721236947,0.9274166699138643,-1.1847312341213765,1.4910652423459367,1.333667975205587,5209.65
8,12,4,2,4,0.17750209950126733,-0.11305615166903829,1.3393892255457933,-1.2874359968307285,-1.3344489722479886,1.553030682608244,2660.2
1,16,5,1,2,-0.6862988520675984,-0.7436250429070218,-0.7603418644491998,-1.3317538053970925,1.410513302017601,-0.6056660239975243,2045.33
0,59,5,2,7,1.4486825315383476,0.0809650456349564,-0.5477108679940105,1.1036152939164419,0.8032755980039943,-0.10266873313792776,1391.62
1,16,9,2,5,0.9284763855047118,0.6145233382209423,0.40248389741511575,0.868660562786829,0.9829683879672044,-0.9815167774453897,1706.04
4,21,12,1,6,-0.6553091279256293,-0.92147780710235,-0.6938946780569532,-1.5301287580274845,-0.18069733462213564,-1.2651513609023288,1644.66
4,9,3,3,5,-1.1008992391319998,2.2960403815222308,-0.6606710848608299,0.5521047873127993,0.3100498710704935,-0.08869658616960568,6065.31
10,4,7,3,0,-1.198381478180524,0.8408814017422699,-2.0560619990980085,-0.18019423995045583,1.3262435798279575,0.860012192979467,2228.39
5,2,13,1,5,-0.8659189036477493,-2.020931258491654,0.030379653618535164,-0.3419894140816266,0.1786882453042847,0.756618305413883,7417.67
7,54,10,3,4,-0.9754359870232514,0.8732182679596017,-2.295271870110096,-0.21396018933435235,-1.3344489722479886,-1.3922978983140604,5471.19
2,48,7,0,1,1.2037734494843397,0.5013443064602787,0.8742589208000672,1.2506378651921581,-0.9143396219202078,0.579172038916192,1115.41
11,19,13,2,7,0.5000359274642853,0.5175127395689446,0.24965536871294877,-1.0412259492398166,0.11052891118030844,0.6937436440564334,4659.47
0,29,13,2,3,0.5788641578059928,-0.1615614509950371,0.8875483580785157,0.6407404044455275,-1.6901167703131013,-0.3374008022057395,6203.25
5,2,7,1,6,-0.7154833495605207,-1.4388676665796694,0.3759050228582177,0.15043068110019728,-0.07040313940333795,0.45761436029178953,3547.84
3,47,12,2,0,0.9013979857690106,0.46900744024294583,-0.5875791798293585,0.916495657747349,0.8751527139892785,-0.062149506929793714,1314.28
7,24,11,1,3,-0.4344697345255779,-2.150278723360984,-0.5676450239116843,-0.31877532388019786,-1.0110019503142105,1.0863609738662852,337.8
10,35,5,2,1,0.26565733419638304,-0.21006675032103592,0.0768926840931075,0.9502616071312453,-1.3691482696201949,-0.3709339549297126,1549.69
9,26,0,2,7,1.2961408796938978,-0.8082987753416865,-0.23540909195045123,1.669194946096708,-1.5290128896564301,-1.2344126375720204,2296.7
10,31,13,2,3,-0.041832938357911686,-0.17772988410370358,1.199850134122075,-0.27164368619850887,0.14522820855251434,0.00771122791181693,7208.8
8,52,6,0,0,1.3593238124105338,0.19414407739561992,0.15662930776380363,0.7884664330000748,1.618709086250838,-0.616843741572182,3351.6
11,19,2,2,5,0.18502387720562874,-0.7274566097983554,0.5420229888388342,1.1134636958200783,-0.3244515665927041,-0.6056660239975243,5823.32
11,19,5,3,7,-1.1782231139328354,1.1157447645895953,-2.567705334318307,-1.4112444779050155,-1.237786643853986,0.12088561835522624,2369.98
2,56,14,0,6,0.9104241190142444,0.7923761024162704,0.5619571447565079,1.1197948113295593,-1.1882162190365486,-1.2036739142417117,2099.95
4,20,14,1,4,-0.9537732672346906,-2.2149524557956486,0.7214303920978993,0.8229358396628026,-0.8771618033071298,0.8683954811604601,2671.4
5,42,0,0,5,1.2816990665015242,-0.12922458477770477,1.6384015643109031,-1.3317538053970925,-1.4720069011163772,-1.1030744560697923,2575.92
11,10,5,2,5,0.506655091844123,-0.7597934760156877,-1.0925777964104328,-0.18371152634461174,-0.40748202816191137,1.2889571049069564,1451.91
10,35,12,1,6,-0.2966707669816768,-1.5035413990143347,0.003800779061636146,0.22640406721396428,0.14151042669120675,1.129674629468084,671.89
7,24,6,3,6,-1.2068058692094088,1.0995763314809288,-1.9829700940665371,-0.28852666089045725,0.8590423259236113,1.1226885559839228,5348.37
9,43,3,3,5,-0.988975186891102,0.7923761024162704,-0.8201443322022216,-1.516059612450861,-1.766950928780129,-0.9801195627485575,6642.66
7,22,6,2,4,-0.14021779073095922,0.4043337078082811,1.1865606968436255,1.5116205156385247,-1.5637121870286361,-0.9703390598707321,5072.63
2,1,3,0,0,0.5105664162503912,0.6791970706556075,-0.12244887508363231,-1.1326753954878692,-1.3034674567370903,1.2386573758209962,4735.08
10,0,11,2,3,0.2400832900015542,-0.3555826482990318,-0.029422814134487156,-1.0306740900573488,1.3113724523827266,1.4761838742824729,279.77
5,46,5,2,7,-0.2458235497001935,-0.5172669793856941,-0.6008686171078076,1.10853949486826,0.05476218326069149,1.7053270845629558,2232.69
11,11,4,2,2,0.5890937754839242,-0.1615614509950371,-0.23540909195045123,-1.1530756565739737,1.6249053893530174,0.0007251544276560154,2153.46
11,36,6,0,5,2.0089045349591865,-0.01604555301704123,2.0570188385820565,-1.0735849840660505,-1.4125223913354523,1.2582183815766472,4190.7
3,47,0,1,7,-0.12818294640398095,-1.30952020171034,0.382549741497442,1.5017721137348883,-0.4124390706436552,-0.5791189447577123,2893.54
5,40,10,1,7,-0.3691807040517208,-0.8891409408850176,-0.0560016886913857,-0.42781120209903034,-1.4422646462259148,-1.1380048234905975,4485.47
5,27,1,3,6,-1.2462199843802626,0.8408814017422699,-1.6906024739406522,1.1331604996273514,1.447691120630679,0.33885111106105154,6327.96
9,41,8,3,7,-1.0160535866268032,1.261260662567591,-2.3085613073885454,-1.6117298023719009,0.5901227712890141,0.22008786183031323,1907.44
0,29,3,1,0,-0.3679772196190231,-2.1664471564696504,-0.5410661493547857,0.993172501139947,-0.6231133761177636,1.3015320371784462,5656.94
10,35,5,1,1,-0.6535039012765825,-1.3418570679276722,-0.2221196546720022,1.6157321929055386,1.5728564432947085,1.22189079945901,2667.9
6,32,14,1,2,-0.7570035624885958,-1.4712045327970023,-0.242053810589676,-0.06834453261629869,0.1873630696473361,1.6550273554769956,2272.85
9,58,8,2,1,0.08393118485901116,-0.2909089158643671,-0.5610003052724599,-0.7556222940343587,-0.7160579226504586,1.286162675513292,1181.65
2,51,5,3,5,-0.8586979970515621,1.810987388262244,-1.3450771047009698,-0.4341423176085109,0.37573068395359766,-1.5697441648117512,2296.99
6,32,6,1,1,-0.7160850917768696,-0.9376462402110165,0.31610255510519536,1.5524210378107328,-0.36534716706708964,1.0626083240201378,5639.5
9,41,0,1,4,-0.6523004168438848,-2.1179418571436512,-0.7802760203668736,-0.2449123096029242,-1.6455033879774077,0.1236800477488906,2471.14
6,5,6,2,4,0.7121500587272773,-0.048382419234373586,0.34932614830131864,1.5130274301961868,1.1353974442808243,-1.304273372413631,3535.12
0,17,8,2,3,-0.31051083795770174,-0.8082987753416865,0.4622863651681381,-0.36309313244656194,-0.22654997757826534,-1.4901029270923152,754.44
8,53,5,0,5,2.10638677400771,0.6791970706556075,0.31610255510519536,0.7188241623957882,1.1093729712516698,1.6340691350245127,1509.45
2,48,4,1,3,-0.888183365652659,-1.1154990044063446,0.09018212137155701,1.3842947481700816,1.601359437564735,0.7063185763279234,3207.22
8,12,14,0,5,0.38209445305989803,0.45283900713427994,0.7812328598509216,0.9692549536596873,-0.22283219571695742,1.4789783036761373,1915.65
0,29,12,2,1,1.0205429446060956,-0.5010985462770282,0.7214303920978993,0.04983629022733901,1.477433375521142,1.6382607791150094,570.61
9,58,5,3,6,-0.8782546190829018,0.7277023699816058,-0.20218549875432795,0.12440276178344367,0.40175515698275255,-1.0150499301693627,2871.08
2,1,10,0,0,1.124945219142632,0.46900744024294583,1.5387307847225333,-0.9596249048954,-0.251335189986984,1.5306752474589291,3273.55
4,9,5,3,1,-0.9408358095831889,0.921723567285601,-1.2852746369479477,-0.23225007858396304,-0.9775419135624402,0.7650015935948765,2364.95
7,54,6,3,3,-1.127375896651352,0.6791970706556075,-2.6740208325459016,0.02380837091058539,-0.25505297184829157,1.6983410110787946,5711.23
7,54,11,0,5,0.37036047984109427,0.9378920003942663,1.6118226897540042,-1.5688189083631991,1.6348194743165052,-0.10127151844109558,245.99
4,18,0,3,2,-1.1454281631418195,0.0809650456349564,-0.6673158035000541,-0.25546416878539174,0.44265075745713806,1.2246852288526744,3080.56
1,13,13,1,3,-0.873139810243936,-0.6304460111463577,-0.14902774964053084,1.0818081182726758,-0.015875672104156864,0.8153013226808361,7635.81
10,0,5,1,5,-0.30208644692881687,-1.2933517686016736,-0.8467232067591202,0.8559983317678679,1.3336791435505735,-0.7733317876173901,2066.39
5,42,2,3,1,-1.0307962709273517,1.0510710321549304,-1.2919193555871726,0.9024265121707252,0.6867850996830169,-1.1072661001602888,6157.85
2,48,2,1,1,-1.0443354707952022,-1.4550360996883358,-1.1058672336888817,0.17012748490747007,0.6756317540990935,-1.4677474919429996,7021.33
8,33,3,2,6,-0.03190419178815474,0.6306917713296082,-0.0227780954952624,-0.48971544263617384,-1.1584739641460862,-0.10686037722842456,5871.74
8,52,2,1,1,-0.05507126711758789,-2.020931258491654,-0.3417245901780459,-0.21818093300733957,-0.7197757045117663,-0.44219190446815543,8343.12
4,18,9,2,3,0.717866609782592,-0.14539301788637066,-0.3417245901780459,0.39030961318162866,1.3163294948644706,1.4035287100471978,1318.92
1,37,6,1,4,-0.5199171292471237,-1.891583793622324,-0.7005393966961775,-0.32792026850500305,0.2009949364721313,0.18376027971267572,4997.76
0,30,1,2,5,0.8848500748194156,-0.32324578208169946,0.6749173616233274,1.3526391706226784,-0.6801193646578165,-0.33181194341841075,5132.55
2,25,4,3,6,-1.0371145641990152,1.18041849702426,-1.0194858913789615,-1.154482571131636,-1.0927931512629818,-1.508266718151134,4462.78
7,22,1,0,1,2.737012616741372,0.6468602044382746,0.30281311782674586,-0.824561107359814,1.3981206958132417,-1.2274265640878592,3357.62
11,19,12,3,6,-0.9531715250183417,2.1020191842182356,-1.1723144200811284,-0.24913305327591118,-0.26992409929352296,-0.8403980930653362,1684.02
2,48,13,0,3,1.5873841124067725,0.2103125105042864,1.2463631645966478,1.715623126499566,-1.636828563634356,-0.9940917097168797,5179.7
6,5,1,0,6,1.76880939063597,1.1965869301329264,1.0270874495022342,-1.0883575869215054,-1.0927931512629818,-0.3024704347849342,4716.78
9,41,5,1,5,-0.69652846974553,-1.196341169949676,-1.0327753286574104,1.4694130789086541,-0.9180574037815156,0.7915486728346882,2404.25
5,46,5,1,4,-0.9814534091867406,-0.9376462402110165,-0.5477108679940105,-0.7380358620635792,0.9916432123102562,1.400734280653533,1880.25
3,7,9,2,3,0.8484446707303062,-0.5496038456030266,-0.009488658216812891,-0.9638456485683871,1.1676182204121588,-0.34019523159940407,2532.28
5,46,11,1,7,-1.0341058531172704,-0.5334354124943607,-0.9530387049867148,1.2168719158082613,1.1725752628939023,-0.9270254042689334,327.94
6,44,0,0,0,1.7155552044890912,-0.1615614509950371,0.5486677074780585,1.5221723748209923,0.756183694427429,-0.19628211782568603,2308.42
11,11,1,3,6,-0.9772412136722982,1.6816399233929133,-2.4414556801730387,-1.3359745490700794,-0.94408187681067,0.014697301395978093,6518.31
1,13,1,0,2,-0.3234482956092034,0.7277023699816058,0.5486677074780585,0.6147124851287742,0.04484809829720389,-1.0611580151648259,5024.92
7,22,12,1,6,-0.895404272248846,-0.6789513104723565,-0.2221196546720022,0.4761314011990324,-0.1261698673229549,1.6703967171421505,2620.71
6,44,0,1,3,-0.776259313411761,-1.681394163209663,-0.7802760203668736,1.3301285377000807,-0.72473274699351,0.9298729278210776,3514.09
1,13,9,1,1,-0.10742283993994332,-0.9053093739936842,1.1400476663690535,0.7328933079724118,0.18488454840646437,-0.010452563147001697,2913.04
2,48,3,2,2,-0.018064120812129658,-1.131667437515011,-0.38159290201339396,0.8644398191138418,-0.8771618033071298,1.2596155962734799,4783.72
0,15,1,2,1,-0.10170628888462871,0.3234915422649499,-0.26863268514657457,-0.9427419302034518,-1.676484903488306,1.5739889030607277,5047.6
9,26,14,1,0,-0.4564333254223133,-1.5682151314489994,-0.10251471916595804,-1.0440397783551412,1.3113724523827266,1.0723888268979633,2275.32
4,20,8,3,7,-0.7356417138082093,1.1965869301329264,-0.36830346473494446,-0.5896063762302008,-1.1832591765548048,-0.9815167774453897,1014.23
9,58,9,0,3,0.6179774018686721,0.0809650456349564,1.1865606968436255,0.2742391621744843,0.9160483144636644,0.453422716201293,1920.94
11,36,3,3,6,-1.0638920928265418,1.18041849702426,-1.0792883591319833,-0.11758654213448128,-1.182019915934369,1.0206918831151712,7127.12
7,24,12,3,5,-0.9083417299003476,0.6468602044382746,-0.8998809558729173,-1.4752590902786529,0.8838275383323299,-0.6531713236898198,2914.88
2,25,4,0,6,0.8764256837905305,0.6791970706556075,-0.08258056324828425,0.18419663048409382,0.3868840295375211,0.38216476666284993,2626.27
6,44,0,0,2,1.8253731589727678,0.5013443064602787,-0.0560016886913857,-0.3215891529955225,-1.4695283798755054,-0.9451891953277521,2021.45
10,57,4,0,2,0.7515641738981309,0.032459746308957586,0.5553124261172827,-0.10070356744253289,-0.03818236327200343,0.41430070468999086,2462.47
1,8,14,0,4,0.107399131296619,0.30732310915628347,1.1599818222867273,-0.06904798989512999,1.4278629507037046,-0.017438636631162862,1819.18
6,23,11,0,0,1.915634491425105,0.8570498348509352,0.5619571447565079,-1.7439797707921623,-0.2724026205343947,0.9270784984274132,241.76
